    id coordinates
 12471 (-104.2640, 55.3145), (-104.2546, 55.3164)
 12472 (-104.2495, 55.2505), (-104.2590, 55.2509)
 12473 (-104.2495, 55.2505), (-104.2518, 55.2461)
 12474 (-104.2495, 55.2505), (-104.2467, 55.2534)
 12475 (-104.2606, 55.3013), (-104.2630, 55.3014)
 12476 (-104.2606, 55.3013), (-104.2594, 55.2992)
 12477 (-104.2606, 55.3013), (-104.2453, 55.3035)
 12478 (-104.2505, 55.2572), (-104.2612, 55.2585)
 12479 (-104.2505, 55.2572), (-104.2457, 55.2541)
 12480 (-104.2594, 55.2992), (-104.2618, 55.2978)
 12481 (-104.2594, 55.2992), (-104.2606, 55.3013)
 12482 (-104.2594, 55.2992), (-104.2558, 55.2973)
 12483 (-104.2559, 55.2835), (-104.2650, 55.2808)
 12484 (-104.2559, 55.2835), (-104.2568, 55.2808)
 12485 (-104.2559, 55.2835), (-104.2533, 55.2844)
 12486 (-104.2517, 55.2660), (-104.2472, 55.2660)
 12487 (-104.2517, 55.2660), (-104.2524, 55.2658)
 12488 (-104.2581, 55.2971), (-104.2626, 55.2970)
 12489 (-104.2581, 55.2971), (-104.2558, 55.2973)
 12490 (-104.2611, 55.3107), (-104.2694, 55.3126)
 12491 (-104.2611, 55.3107), (-104.2496, 55.3108)
 12492 (-104.2505, 55.2631), (-104.2466, 55.2633)
 12493 (-104.2505, 55.2631), (-104.2510, 55.2631)
 12494 (-104.2484, 55.2589), (-104.2537, 55.2587)
 12495 (-104.2484, 55.2589), (-104.2455, 55.2591)
 12496 (-104.2467, 55.2534), (-104.2495, 55.2505)
 12497 (-104.2467, 55.2534), (-104.2457, 55.2541)
 12498 (-104.2533, 55.2844), (-104.2559, 55.2835)
 12499 (-104.2533, 55.2844), (-104.2506, 55.2848)
 12500 (-104.2558, 55.2973), (-104.2594, 55.2992)
 12501 (-104.2558, 55.2973), (-104.2581, 55.2971)
 12502 (-104.2558, 55.2973), (-104.2527, 55.2963)
 12503 (-104.2558, 55.2973), (-104.2524, 55.2988)
 12504 (-104.2478, 55.2617), (-104.2463, 55.2619)
 12505 (-104.2531, 55.2873), (-104.2630, 55.2836)
 12506 (-104.2531, 55.2873), (-104.2466, 55.2877)
 12507 (-104.2457, 55.2541), (-104.2505, 55.2572)
 12508 (-104.2457, 55.2541), (-104.2467, 55.2534)
 12509 (-104.2457, 55.2541), (-104.2445, 55.2544)
 12510 (-104.2466, 55.2633), (-104.2505, 55.2631)
 12511 (-104.2466, 55.2633), (-104.2472, 55.2660)
 12512 (-104.2466, 55.2633), (-104.2464, 55.2623)
 12513 (-104.2472, 55.2660), (-104.2517, 55.2660)
 12514 (-104.2472, 55.2660), (-104.2466, 55.2633)
 12515 (-104.2472, 55.2660), (-104.2464, 55.2722)
 12516 (-104.2472, 55.2660), (-104.2418, 55.2654)
 12517 (-104.2464, 55.2623), (-104.2482, 55.2617)
 12518 (-104.2464, 55.2623), (-104.2466, 55.2633)
 12519 (-104.2464, 55.2623), (-104.2463, 55.2619)
 12520 (-104.2463, 55.2619), (-104.2464, 55.2623)
 12521 (-104.2463, 55.2619), (-104.2455, 55.2591)
 12522 (-104.2463, 55.2619), (-104.2446, 55.2626)
 12523 (-104.2445, 55.2544), (-104.2457, 55.2541)
 12524 (-104.2445, 55.2544), (-104.2447, 55.2564)
 12525 (-104.2445, 55.2544), (-104.2439, 55.2535)
 12526 (-104.2445, 55.2544), (-104.2398, 55.2570)
 12527 (-104.2455, 55.2591), (-104.2484, 55.2589)
 12528 (-104.2455, 55.2591), (-104.2463, 55.2619)
 12529 (-104.2455, 55.2591), (-104.2447, 55.2564)
 12530 (-104.2455, 55.2591), (-104.2421, 55.2593)
 12531 (-104.2447, 55.2564), (-104.2445, 55.2544)
 12532 (-104.2447, 55.2564), (-104.2455, 55.2591)
 12533 (-104.2439, 55.2535), (-104.2445, 55.2544)
 12534 (-104.2439, 55.2535), (-104.2430, 55.2523)
 12535 (-104.2506, 55.2848), (-104.2533, 55.2844)
 12536 (-104.2506, 55.2848), (-104.2430, 55.2852)
 12537 (-104.2430, 55.2523), (-104.2439, 55.2535)
 12538 (-104.2430, 55.2523), (-104.2344, 55.2480)
 12539 (-104.2527, 55.2963), (-104.2558, 55.2973)
 12540 (-104.2527, 55.2963), (-104.2495, 55.2913)
 12541 (-104.2448, 55.2627), (-104.2464, 55.2623)
 12542 (-104.2524, 55.2988), (-104.2558, 55.2973)
 12543 (-104.2524, 55.2988), (-104.2443, 55.3035)
 12544 (-104.2471, 55.2751), (-104.2474, 55.2764)
 12545 (-104.2471, 55.2751), (-104.2464, 55.2722)
 12546 (-104.2474, 55.2764), (-104.2577, 55.2769)
 12547 (-104.2474, 55.2764), (-104.2471, 55.2751)
 12548 (-104.2474, 55.2764), (-104.2448, 55.2803)
 12549 (-104.2474, 55.2764), (-104.2409, 55.2767)
 12550 (-104.2464, 55.2722), (-104.2472, 55.2660)
 12551 (-104.2464, 55.2722), (-104.2471, 55.2751)
 12552 (-104.2464, 55.2722), (-104.2407, 55.2725)
 12553 (-104.2495, 55.2913), (-104.2527, 55.2963)
 12554 (-104.2495, 55.2913), (-104.2466, 55.2877)
 12555 (-104.2421, 55.2593), (-104.2455, 55.2591)
 12556 (-104.2421, 55.2593), (-104.2374, 55.2600)
 12557 (-104.2540, 55.3138), (-104.2640, 55.3145)
 12558 (-104.2540, 55.3138), (-104.2503, 55.3141)
 12559 (-104.2546, 55.3164), (-104.2640, 55.3145)
 12560 (-104.2418, 55.2654), (-104.2472, 55.2660)
 12561 (-104.2418, 55.2654), (-104.2359, 55.2651)
 12562 (-104.2466, 55.2877), (-104.2531, 55.2873)
 12563 (-104.2466, 55.2877), (-104.2495, 55.2913)
 12564 (-104.2466, 55.2877), (-104.2404, 55.2882)
 12565 (-104.2398, 55.2570), (-104.2445, 55.2544)
 12566 (-104.2398, 55.2570), (-104.2365, 55.2589)
 12567 (-104.2448, 55.2803), (-104.2474, 55.2764)
 12568 (-104.2448, 55.2803), (-104.2431, 55.2839)
 12569 (-104.2563, 55.3344), (-104.2466, 55.3330)
 12570 (-104.2529, 55.3228), (-104.2519, 55.3227)
 12571 (-104.2496, 55.3108), (-104.2611, 55.3107)
 12572 (-104.2496, 55.3108), (-104.2503, 55.3141)
 12573 (-104.2503, 55.3141), (-104.2540, 55.3138)
 12574 (-104.2503, 55.3141), (-104.2496, 55.3108)
 12575 (-104.2503, 55.3141), (-104.2508, 55.3168)
 12576 (-104.2503, 55.3141), (-104.2455, 55.3136)
 12577 (-104.2508, 55.3168), (-104.2503, 55.3141)
 12578 (-104.2508, 55.3168), (-104.2519, 55.3227)
 12579 (-104.2508, 55.3168), (-104.2394, 55.3167)
 12580 (-104.2519, 55.3227), (-104.2529, 55.3228)
 12581 (-104.2519, 55.3227), (-104.2508, 55.3168)
 12582 (-104.2519, 55.3227), (-104.2404, 55.3223)
 12583 (-104.2407, 55.2725), (-104.2464, 55.2722)
 12584 (-104.2407, 55.2725), (-104.2412, 55.2751)
 12585 (-104.2407, 55.2725), (-104.2396, 55.2719)
 12586 (-104.2412, 55.2751), (-104.2407, 55.2725)
 12587 (-104.2412, 55.2751), (-104.2409, 55.2767)
 12588 (-104.2431, 55.2839), (-104.2448, 55.2803)
 12589 (-104.2431, 55.2839), (-104.2430, 55.2852)
 12590 (-104.2430, 55.2852), (-104.2506, 55.2848)
 12591 (-104.2430, 55.2852), (-104.2431, 55.2839)
 12592 (-104.2430, 55.2852), (-104.2392, 55.2871)
 12593 (-104.2374, 55.2600), (-104.2421, 55.2593)
 12594 (-104.2374, 55.2600), (-104.2365, 55.2589)
 12595 (-104.2374, 55.2600), (-104.2353, 55.2599)
 12596 (-104.2374, 55.2600), (-104.2359, 55.2651)
 12597 (-104.2409, 55.2767), (-104.2474, 55.2764)
 12598 (-104.2409, 55.2767), (-104.2412, 55.2751)
 12599 (-104.2409, 55.2767), (-104.2392, 55.2825)
 12600 (-104.2409, 55.2767), (-104.2319, 55.2773)
 12601 (-104.2344, 55.2480), (-104.2430, 55.2523)
 12602 (-104.2344, 55.2480), (-104.2283, 55.2520)
 12603 (-104.2396, 55.2719), (-104.2407, 55.2725)
 12604 (-104.2396, 55.2719), (-104.2381, 55.2706)
 12605 (-104.2365, 55.2589), (-104.2398, 55.2570)
 12606 (-104.2365, 55.2589), (-104.2374, 55.2600)
 12607 (-104.2365, 55.2589), (-104.2353, 55.2599)
 12608 (-104.2381, 55.2706), (-104.2396, 55.2719)
 12609 (-104.2381, 55.2706), (-104.2368, 55.2705)
 12610 (-104.2453, 55.3035), (-104.2606, 55.3013)
 12611 (-104.2353, 55.2599), (-104.2374, 55.2600)
 12612 (-104.2353, 55.2599), (-104.2365, 55.2589)
 12613 (-104.2353, 55.2599), (-104.2277, 55.2614)
 12614 (-104.2359, 55.2651), (-104.2418, 55.2654)
 12615 (-104.2359, 55.2651), (-104.2374, 55.2600)
 12616 (-104.2359, 55.2651), (-104.2362, 55.2677)
 12617 (-104.2359, 55.2651), (-104.2286, 55.2668)
 12618 (-104.2443, 55.3035), (-104.2524, 55.2988)
 12619 (-104.2362, 55.2677), (-104.2359, 55.2651)
 12620 (-104.2362, 55.2677), (-104.2368, 55.2705)
 12621 (-104.2368, 55.2705), (-104.2381, 55.2706)
 12622 (-104.2368, 55.2705), (-104.2362, 55.2677)
 12623 (-104.2368, 55.2705), (-104.2298, 55.2708)
 12624 (-104.2392, 55.2825), (-104.2409, 55.2767)
 12625 (-104.2392, 55.2825), (-104.2393, 55.2854)
 12626 (-104.2392, 55.2825), (-104.2351, 55.2836)
 12627 (-104.2404, 55.2882), (-104.2466, 55.2877)
 12628 (-104.2404, 55.2882), (-104.2395, 55.2879)
 12629 (-104.2393, 55.2854), (-104.2392, 55.2825)
 12630 (-104.2393, 55.2854), (-104.2390, 55.2863)
 12631 (-104.2455, 55.3136), (-104.2503, 55.3141)
 12632 (-104.2455, 55.3136), (-104.2375, 55.3136)
 12633 (-104.2390, 55.2863), (-104.2393, 55.2854)
 12634 (-104.2390, 55.2863), (-104.2392, 55.2871)
 12635 (-104.2392, 55.2871), (-104.2430, 55.2852)
 12636 (-104.2392, 55.2871), (-104.2390, 55.2863)
 12637 (-104.2392, 55.2871), (-104.2386, 55.2874)
 12638 (-104.2386, 55.2874), (-104.2392, 55.2871)
 12639 (-104.2386, 55.2874), (-104.2338, 55.2888)
 12640 (-104.2386, 55.2874), (-104.2395, 55.2879)
 12641 (-104.2263, 55.2385), (-104.2188, 55.2391)
 12642 (-104.2372, 55.2887), (-104.2368, 55.2888)
 12643 (-104.2372, 55.2887), (-104.2360, 55.2876)
 12644 (-104.2372, 55.2887), (-104.2395, 55.2879)
 12645 (-104.2368, 55.2888), (-104.2372, 55.2887)
 12646 (-104.2368, 55.2888), (-104.2338, 55.2888)
 12647 (-104.2368, 55.2888), (-104.2357, 55.2891)
 12648 (-104.2466, 55.3330), (-104.2563, 55.3344)
 12649 (-104.2466, 55.3330), (-104.2458, 55.3300)
 12650 (-104.2466, 55.3330), (-104.2385, 55.3319)
 12651 (-104.2458, 55.3300), (-104.2466, 55.3330)
 12652 (-104.2283, 55.2520), (-104.2344, 55.2480)
 12653 (-104.2283, 55.2520), (-104.2285, 55.2532)
 12654 (-104.2285, 55.2532), (-104.2283, 55.2520)
 12655 (-104.2285, 55.2532), (-104.2273, 55.2546)
 12656 (-104.2360, 55.2876), (-104.2372, 55.2887)
 12657 (-104.2360, 55.2876), (-104.2325, 55.2859)
 12658 (-104.2351, 55.2836), (-104.2392, 55.2825)
 12659 (-104.2351, 55.2836), (-104.2311, 55.2838)
 12660 (-104.2393, 55.3078), (-104.2339, 55.3094)
 12661 (-104.2273, 55.2546), (-104.2285, 55.2532)
 12662 (-104.2273, 55.2546), (-104.2174, 55.2590)
 12663 (-104.2273, 55.2546), (-104.2262, 55.2550)
 12664 (-104.2319, 55.2773), (-104.2409, 55.2767)
 12665 (-104.2319, 55.2773), (-104.2289, 55.2772)
 12666 (-104.2533, 55.3762), (-104.2514, 55.3754)
 12667 (-104.2338, 55.2888), (-104.2386, 55.2874)
 12668 (-104.2338, 55.2888), (-104.2368, 55.2888)
 12669 (-104.2338, 55.2888), (-104.2326, 55.2890)
 12670 (-104.2298, 55.2708), (-104.2368, 55.2705)
 12671 (-104.2298, 55.2708), (-104.2295, 55.2699)
 12672 (-104.2298, 55.2708), (-104.2298, 55.2730)
 12673 (-104.2298, 55.2708), (-104.2244, 55.2712)
 12674 (-104.2277, 55.2614), (-104.2353, 55.2599)
 12675 (-104.2277, 55.2614), (-104.2241, 55.2626)
 12676 (-104.2295, 55.2699), (-104.2298, 55.2708)
 12677 (-104.2295, 55.2699), (-104.2295, 55.2698)
 12678 (-104.2295, 55.2698), (-104.2295, 55.2699)
 12679 (-104.2295, 55.2698), (-104.2289, 55.2687)
 12680 (-104.2295, 55.2698), (-104.2289, 55.2693)
 12681 (-104.2286, 55.2668), (-104.2359, 55.2651)
 12682 (-104.2286, 55.2668), (-104.2289, 55.2687)
 12683 (-104.2286, 55.2668), (-104.2226, 55.2669)
 12684 (-104.2289, 55.2687), (-104.2295, 55.2698)
 12685 (-104.2289, 55.2687), (-104.2289, 55.2687)
 12686 (-104.2290, 55.2690), (-104.2289, 55.2687)
 12687 (-104.2289, 55.2687), (-104.2286, 55.2668)
 12688 (-104.2289, 55.2687), (-104.2289, 55.2687)
 12689 (-104.2289, 55.2687), (-104.2277, 55.2703)
 12690 (-104.2298, 55.2730), (-104.2298, 55.2708)
 12691 (-104.2298, 55.2730), (-104.2291, 55.2766)
 12692 (-104.2394, 55.3167), (-104.2508, 55.3168)
 12693 (-104.2394, 55.3167), (-104.2400, 55.3201)
 12694 (-104.2394, 55.3167), (-104.2278, 55.3169)
 12695 (-104.2325, 55.2859), (-104.2360, 55.2876)
 12696 (-104.2325, 55.2859), (-104.2311, 55.2838)
 12697 (-104.2400, 55.3201), (-104.2394, 55.3167)
 12698 (-104.2400, 55.3201), (-104.2404, 55.3223)
 12699 (-104.2404, 55.3223), (-104.2519, 55.3227)
 12700 (-104.2404, 55.3223), (-104.2400, 55.3201)
 12701 (-104.2404, 55.3223), (-104.2265, 55.3232)
 12702 (-104.2251, 55.2554), (-104.2222, 55.2565)
 12703 (-104.2251, 55.2554), (-104.2220, 55.2556)
 12704 (-104.2251, 55.2554), (-104.2262, 55.2550)
 12705 (-104.2305, 55.2810), (-104.2311, 55.2838)
 12706 (-104.2305, 55.2810), (-104.2288, 55.2776)
 12707 (-104.2514, 55.3754), (-104.2515, 55.3758)
 12708 (-104.2514, 55.3754), (-104.2514, 55.3761)
 12709 (-104.2514, 55.3754), (-104.2498, 55.3753)
 12710 (-104.2311, 55.2838), (-104.2351, 55.2836)
 12711 (-104.2311, 55.2838), (-104.2325, 55.2859)
 12712 (-104.2311, 55.2838), (-104.2305, 55.2810)
 12713 (-104.2514, 55.3761), (-104.2529, 55.3762)
 12714 (-104.2514, 55.3761), (-104.2514, 55.3754)
 12715 (-104.2375, 55.3136), (-104.2455, 55.3136)
 12716 (-104.2375, 55.3136), (-104.2342, 55.3117)
 12717 (-104.2291, 55.2766), (-104.2298, 55.2730)
 12718 (-104.2291, 55.2766), (-104.2289, 55.2772)
 12719 (-104.2325, 55.2925), (-104.2288, 55.2949)
 12720 (-104.2325, 55.2925), (-104.2357, 55.2891)
 12721 (-104.2276, 55.2705), (-104.2295, 55.2699)
 12722 (-104.2289, 55.2772), (-104.2319, 55.2773)
 12723 (-104.2289, 55.2772), (-104.2291, 55.2766)
 12724 (-104.2289, 55.2772), (-104.2288, 55.2776)
 12725 (-104.2289, 55.2772), (-104.2227, 55.2768)
 12726 (-104.2506, 55.3758), (-104.2514, 55.3761)
 12727 (-104.2288, 55.2776), (-104.2305, 55.2810)
 12728 (-104.2288, 55.2776), (-104.2289, 55.2772)
 12729 (-104.2288, 55.2776), (-104.2234, 55.2776)
 12730 (-104.2493, 55.3752), (-104.2506, 55.3758)
 12731 (-104.2241, 55.2626), (-104.2277, 55.2614)
 12732 (-104.2241, 55.2626), (-104.2225, 55.2648)
 12733 (-104.2241, 55.2626), (-104.2192, 55.2607)
 12734 (-104.2241, 55.2626), (-104.2162, 55.2645)
 12735 (-104.2188, 55.2391), (-104.2263, 55.2385)
 12736 (-104.2188, 55.2391), (-104.2197, 55.2442)
 12737 (-104.2188, 55.2391), (-104.2024, 55.2403)
 12738 (-104.2197, 55.2442), (-104.2188, 55.2391)
 12739 (-104.2197, 55.2442), (-104.2211, 55.2515)
 12740 (-104.2222, 55.2565), (-104.2251, 55.2554)
 12741 (-104.2222, 55.2565), (-104.2220, 55.2556)
 12742 (-104.2222, 55.2565), (-104.2192, 55.2570)
 12743 (-104.2339, 55.3094), (-104.2393, 55.3078)
 12744 (-104.2339, 55.3094), (-104.2322, 55.3097)
 12745 (-104.2217, 55.2541), (-104.2220, 55.2556)
 12746 (-104.2217, 55.2541), (-104.2211, 55.2524)
 12747 (-104.2217, 55.2541), (-104.2262, 55.2550)
 12748 (-104.2220, 55.2556), (-104.2251, 55.2554)
 12749 (-104.2220, 55.2556), (-104.2222, 55.2565)
 12750 (-104.2220, 55.2556), (-104.2217, 55.2541)
 12751 (-104.2220, 55.2556), (-104.2159, 55.2560)
 12752 (-104.2211, 55.2515), (-104.2197, 55.2442)
 12753 (-104.2211, 55.2515), (-104.2211, 55.2524)
 12754 (-104.2211, 55.2515), (-104.2186, 55.2521)
 12755 (-104.2211, 55.2520), (-104.2211, 55.2515)
 12756 (-104.2342, 55.3117), (-104.2375, 55.3136)
 12757 (-104.2342, 55.3117), (-104.2335, 55.3111)
 12758 (-104.2342, 55.3117), (-104.2267, 55.3114)
 12759 (-104.2211, 55.2524), (-104.2217, 55.2541)
 12760 (-104.2211, 55.2524), (-104.2211, 55.2515)
 12761 (-104.2211, 55.2524), (-104.2211, 55.2520)
 12762 (-104.2407, 55.3417), (-104.2389, 55.3339)
 12763 (-104.2385, 55.3319), (-104.2466, 55.3330)
 12764 (-104.2385, 55.3319), (-104.2389, 55.3339)
 12765 (-104.2385, 55.3319), (-104.2321, 55.3316)
 12766 (-104.2389, 55.3339), (-104.2407, 55.3417)
 12767 (-104.2389, 55.3339), (-104.2385, 55.3319)
 12768 (-104.2439, 55.3571), (-104.2362, 55.3576)
 12769 (-104.2335, 55.3112), (-104.2342, 55.3117)
 12770 (-104.2244, 55.2712), (-104.2298, 55.2708)
 12771 (-104.2244, 55.2712), (-104.2245, 55.2718)
 12772 (-104.2244, 55.2712), (-104.2226, 55.2669)
 12773 (-104.2245, 55.2718), (-104.2244, 55.2712)
 12774 (-104.2245, 55.2718), (-104.2247, 55.2728)
 12775 (-104.2245, 55.2718), (-104.2219, 55.2728)
 12776 (-104.2247, 55.2728), (-104.2244, 55.2712)
 12777 (-104.2247, 55.2728), (-104.2245, 55.2718)
 12778 (-104.2247, 55.2728), (-104.2243, 55.2724)
 12779 (-104.2247, 55.2728), (-104.2235, 55.2751)
 12780 (-104.2244, 55.2722), (-104.2245, 55.2718)
 12781 (-104.2225, 55.2648), (-104.2241, 55.2626)
 12782 (-104.2225, 55.2648), (-104.2226, 55.2669)
 12783 (-104.2322, 55.3097), (-104.2339, 55.3094)
 12784 (-104.2288, 55.2949), (-104.2325, 55.2925)
 12785 (-104.2288, 55.2949), (-104.2238, 55.2965)
 12786 (-104.2226, 55.2669), (-104.2286, 55.2668)
 12787 (-104.2226, 55.2669), (-104.2244, 55.2712)
 12788 (-104.2226, 55.2669), (-104.2225, 55.2648)
 12789 (-104.2226, 55.2669), (-104.2202, 55.2670)
 12790 (-104.2322, 55.3097), (-104.2292, 55.3099)
 12791 (-104.2322, 55.3097), (-104.2285, 55.3116)
 12792 (-104.2235, 55.2751), (-104.2247, 55.2728)
 12793 (-104.2235, 55.2751), (-104.2227, 55.2768)
 12794 (-104.2182, 55.2522), (-104.2211, 55.2524)
 12795 (-104.2192, 55.2570), (-104.2222, 55.2565)
 12796 (-104.2192, 55.2570), (-104.2169, 55.2581)
 12797 (-104.2234, 55.2776), (-104.2288, 55.2776)
 12798 (-104.2234, 55.2776), (-104.2227, 55.2768)
 12799 (-104.2234, 55.2776), (-104.2207, 55.2781)
 12800 (-104.2219, 55.2729), (-104.2247, 55.2728)
 12801 (-104.2192, 55.2607), (-104.2241, 55.2626)
 12802 (-104.2192, 55.2607), (-104.2174, 55.2590)
 12803 (-104.2227, 55.2768), (-104.2289, 55.2772)
 12804 (-104.2227, 55.2768), (-104.2235, 55.2751)
 12805 (-104.2227, 55.2768), (-104.2234, 55.2776)
 12806 (-104.2227, 55.2768), (-104.2204, 55.2778)
 12807 (-104.2202, 55.2670), (-104.2226, 55.2669)
 12808 (-104.2202, 55.2670), (-104.2169, 55.2677)
 12809 (-104.2292, 55.3099), (-104.2322, 55.3097)
 12810 (-104.2292, 55.3099), (-104.2265, 55.3100)
 12811 (-104.2174, 55.2590), (-104.2273, 55.2546)
 12812 (-104.2174, 55.2590), (-104.2192, 55.2607)
 12813 (-104.2174, 55.2590), (-104.2169, 55.2581)
 12814 (-104.2174, 55.2590), (-104.2110, 55.2601)
 12815 (-104.2169, 55.2581), (-104.2192, 55.2570)
 12816 (-104.2169, 55.2581), (-104.2174, 55.2590)
 12817 (-104.2169, 55.2581), (-104.2164, 55.2572)
 12818 (-104.2169, 55.2581), (-104.2137, 55.2586)
 12819 (-104.2164, 55.2572), (-104.2169, 55.2581)
 12820 (-104.2164, 55.2572), (-104.2159, 55.2560)
 12821 (-104.2159, 55.2560), (-104.2220, 55.2556)
 12822 (-104.2159, 55.2560), (-104.2164, 55.2572)
 12823 (-104.2159, 55.2560), (-104.2127, 55.2562)
 12824 (-104.2242, 55.2939), (-104.2238, 55.2922)
 12825 (-104.2242, 55.2939), (-104.2237, 55.2960)
 12826 (-104.2238, 55.2922), (-104.2242, 55.2939)
 12827 (-104.2238, 55.2922), (-104.2230, 55.2925)
 12828 (-104.2238, 55.2922), (-104.2326, 55.2890)
 12829 (-104.2207, 55.2781), (-104.2234, 55.2776)
 12830 (-104.2207, 55.2781), (-104.2204, 55.2778)
 12831 (-104.2207, 55.2781), (-104.2198, 55.2813)
 12832 (-104.2204, 55.2778), (-104.2227, 55.2768)
 12833 (-104.2204, 55.2778), (-104.2207, 55.2781)
 12834 (-104.2204, 55.2778), (-104.2191, 55.2780)
 12835 (-104.2279, 55.3120), (-104.2322, 55.3097)
 12836 (-104.2321, 55.3316), (-104.2385, 55.3319)
 12837 (-104.2321, 55.3316), (-104.2317, 55.3340)
 12838 (-104.2321, 55.3316), (-104.2282, 55.3302)
 12839 (-104.2224, 55.2897), (-104.2230, 55.2925)
 12840 (-104.2224, 55.2897), (-104.2206, 55.2866)
 12841 (-104.2230, 55.2925), (-104.2238, 55.2922)
 12842 (-104.2230, 55.2925), (-104.2224, 55.2897)
 12843 (-104.2230, 55.2925), (-104.2191, 55.2925)
 12844 (-104.2238, 55.2965), (-104.2288, 55.2949)
 12845 (-104.2238, 55.2965), (-104.2237, 55.2960)
 12846 (-104.2238, 55.2965), (-104.2206, 55.2993)
 12847 (-104.2237, 55.2960), (-104.2242, 55.2939)
 12848 (-104.2237, 55.2960), (-104.2238, 55.2965)
 12849 (-104.2237, 55.2960), (-104.2203, 55.2965)
 12850 (-104.2265, 55.3100), (-104.2292, 55.3099)
 12851 (-104.2265, 55.3100), (-104.2267, 55.3114)
 12852 (-104.2265, 55.3100), (-104.2215, 55.3098)
 12853 (-104.2317, 55.3340), (-104.2321, 55.3316)
 12854 (-104.2317, 55.3340), (-104.2322, 55.3382)
 12855 (-104.2267, 55.3114), (-104.2342, 55.3117)
 12856 (-104.2267, 55.3114), (-104.2265, 55.3100)
 12857 (-104.2267, 55.3114), (-104.2274, 55.3148)
 12858 (-104.2267, 55.3114), (-104.2220, 55.3109)
 12859 (-104.2274, 55.3148), (-104.2267, 55.3114)
 12860 (-104.2274, 55.3148), (-104.2278, 55.3169)
 12861 (-104.2278, 55.3169), (-104.2394, 55.3167)
 12862 (-104.2278, 55.3169), (-104.2274, 55.3148)
 12863 (-104.2278, 55.3169), (-104.2242, 55.3175)
 12864 (-104.2169, 55.2677), (-104.2202, 55.2670)
 12865 (-104.2169, 55.2677), (-104.2097, 55.2705)
 12866 (-104.2162, 55.2645), (-104.2241, 55.2626)
 12867 (-104.2162, 55.2645), (-104.2053, 55.2657)
 12868 (-104.2191, 55.2780), (-104.2204, 55.2778)
 12869 (-104.2191, 55.2780), (-104.2156, 55.2782)
 12870 (-104.2198, 55.2813), (-104.2207, 55.2781)
 12871 (-104.2198, 55.2813), (-104.2204, 55.2842)
 12872 (-104.2198, 55.2813), (-104.2173, 55.2815)
 12873 (-104.2204, 55.2842), (-104.2198, 55.2813)
 12874 (-104.2204, 55.2842), (-104.2206, 55.2866)
 12875 (-104.2322, 55.3382), (-104.2317, 55.3340)
 12876 (-104.2322, 55.3382), (-104.2335, 55.3446)
 12877 (-104.2322, 55.3382), (-104.2246, 55.3376)
 12878 (-104.2335, 55.3446), (-104.2322, 55.3382)
 12879 (-104.2335, 55.3446), (-104.2311, 55.3449)
 12880 (-104.2206, 55.2866), (-104.2224, 55.2897)
 12881 (-104.2206, 55.2866), (-104.2204, 55.2842)
 12882 (-104.2206, 55.2866), (-104.2191, 55.2868)
 12883 (-104.2362, 55.3576), (-104.2439, 55.3571)
 12884 (-104.2362, 55.3576), (-104.2367, 55.3598)
 12885 (-104.2362, 55.3576), (-104.2322, 55.3533)
 12886 (-104.2362, 55.3576), (-104.2287, 55.3570)
 12887 (-104.2367, 55.3598), (-104.2362, 55.3576)
 12888 (-104.2367, 55.3598), (-104.2369, 55.3607)
 12889 (-104.2367, 55.3598), (-104.2334, 55.3600)
 12890 (-104.2369, 55.3607), (-104.2367, 55.3598)
 12891 (-104.2369, 55.3607), (-104.2380, 55.3670)
 12892 (-104.2380, 55.3670), (-104.2369, 55.3607)
 12893 (-104.2137, 55.2586), (-104.2169, 55.2581)
 12894 (-104.2137, 55.2586), (-104.2103, 55.2591)
 12895 (-104.2127, 55.2562), (-104.2159, 55.2560)
 12896 (-104.2127, 55.2562), (-104.2091, 55.2565)
 12897 (-104.2191, 55.2868), (-104.2206, 55.2866)
 12898 (-104.2191, 55.2868), (-104.2175, 55.2902)
 12899 (-104.2191, 55.2868), (-104.2117, 55.2875)
 12900 (-104.2191, 55.2868), (-104.2173, 55.2815)
 12901 (-104.2282, 55.3302), (-104.2321, 55.3316)
 12902 (-104.2282, 55.3302), (-104.2246, 55.3287)
 12903 (-104.2282, 55.3302), (-104.2249, 55.3297)
 12904 (-104.2265, 55.3232), (-104.2404, 55.3223)
 12905 (-104.2265, 55.3232), (-104.2235, 55.3234)
 12906 (-104.2311, 55.3449), (-104.2335, 55.3446)
 12907 (-104.2311, 55.3449), (-104.2304, 55.3472)
 12908 (-104.2311, 55.3449), (-104.2259, 55.3439)
 12909 (-104.2203, 55.2965), (-104.2237, 55.2960)
 12910 (-104.2203, 55.2965), (-104.2164, 55.2968)
 12911 (-104.2191, 55.2925), (-104.2230, 55.2925)
 12912 (-104.2191, 55.2925), (-104.2158, 55.2937)
 12913 (-104.2206, 55.2993), (-104.2238, 55.2965)
 12914 (-104.2206, 55.2993), (-104.2172, 55.3021)
 12915 (-104.2102, 55.2531), (-104.2082, 55.2531)
 12916 (-104.2322, 55.3533), (-104.2362, 55.3576)
 12917 (-104.2322, 55.3533), (-104.2304, 55.3472)
 12918 (-104.2322, 55.3533), (-104.2281, 55.3538)
 12919 (-104.2156, 55.2782), (-104.2191, 55.2780)
 12920 (-104.2156, 55.2782), (-104.2149, 55.2757)
 12921 (-104.2156, 55.2782), (-104.2115, 55.2787)
