    id   type Longitude Latitude Elevation
  7508    100 -104.1236 55.3154      0
  7509    100 -104.1172 55.2857      0
  7510    100 -104.1412 55.3960      0
  7511    100 -104.1251 55.3226      0
  7512    100 -104.1169 55.2849      0
  7513    100 -104.1234 55.3148      0
  7514    100 -104.1245 55.3199      0
  7515    100 -104.1155 55.2785      0
  7516    100 -104.1241 55.3175      0
  7517    100 -104.1385 55.3842      0
  7518    100 -104.1154 55.2786      0
  7519    100 -104.1241 55.3176      0
  7520    100 -104.1103 55.2553      0
  7521    100 -104.1245 55.3202      0
  7522    100 -104.1075 55.2421      0
  7523    100 -104.1031 55.2221      0
  7524    100 -104.1235 55.3159      0
  7525    100 -104.1237 55.3166      0
  7526    100 -104.1035 55.2239      0
  7527    100 -104.1237 55.3169      0
  7528    100 -104.1245 55.3206      0
  7529    100 -104.1158 55.2808      0
  7530    100 -104.1154 55.2790      0
  7531    100 -104.1163 55.2834      0
  7532    100 -104.1166 55.2850      0
  7533    100 -104.1119 55.2637      0
  7534    100 -104.1044 55.2289      0
  7535    100 -104.1167 55.2850      0
  7536    100 -104.1153 55.2791      0
  7537    100 -104.1187 55.2952      0
  7538    100 -104.1159 55.2821      0
  7539    100 -104.1101 55.2556      0
  7540    100 -104.1323 55.3578      0
  7541    100 -104.1319 55.3556      0
  7542    100 -104.1243 55.3209      0
  7543    100 -104.1305 55.3497      0
  7544    100 -104.1241 55.3205      0
  7545    100 -104.1247 55.3233      0
  7546    100 -104.1308 55.3513      0
  7547    100 -104.1224 55.3127      0
  7548    100 -104.1232 55.3170      0
  7549    100 -104.1234 55.3182      0
  7550    100 -104.1217 55.3106      0
  7551    100 -104.1239 55.3209      0
  7552    100 -104.1249 55.3255      0
  7553    100 -104.1237 55.3205      0
  7554    100 -104.1143 55.2776      0
  7555    100 -104.1327 55.3619      0
  7556    100 -104.1221 55.3136      0
  7557    100 -104.1296 55.3481      0
  7558    100 -104.1181 55.2953      0
  7559    100 -104.1325 55.3618      0
  7560    100 -104.1159 55.2858      0
  7561    100 -104.1235 55.3208      0
  7562    100 -104.1321 55.3599      0
  7563    100 -104.1334 55.3662      0
  7564    100 -104.1214 55.3117      0
  7565    100 -104.1224 55.3163      0
  7566    100 -104.1319 55.3600      0
  7567    100 -104.1236 55.3216      0
  7568    100 -104.1222 55.3153      0
  7569    100 -104.1235 55.3216      0
  7570    100 -104.1287 55.3457      0
  7571    100 -104.1220 55.3154      0
  7572    100 -104.1195 55.3043      0
  7573    100 -104.1203 55.3080      0
  7574    100 -104.1060 55.2422      0
  7575    100 -104.1285 55.3456      0
  7576    100 -104.1269 55.3381      0
  7577    100 -104.1143 55.2809      0
  7578    100 -104.1199 55.3064      0
  7579    100 -104.1329 55.3661      0
  7580    100 -104.1231 55.3214      0
  7581    100 -104.1071 55.2488      0
  7582    100 -104.1150 55.2850      0
  7583    100 -104.1315 55.3608      0
  7584    100 -104.1231 55.3221      0
  7585    100 -104.1061 55.2443      0
  7586    100 -104.1066 55.2465      0
  7587    100 -104.1048 55.2386      0
  7588    100 -104.1076 55.2514      0
  7589    100 -104.1081 55.2541      0
  7590    100 -104.1078 55.2525      0
  7591    100 -104.1314 55.3608      0
  7592    100 -104.1080 55.2535      0
  7593    100 -104.1038 55.2343      0
  7594    100 -104.1225 55.3222      0
  7595    100 -104.1144 55.2842      0
  7596    100 -104.1146 55.2848      0
  7597    100 -104.1139 55.2821      0
  7598    100 -104.1146 55.2851      0
  7599    100 -104.1146 55.2853      0
  7600    100 -104.1147 55.2854      0
  7601    100 -104.1223 55.3205      0
  7602    100 -104.1142 55.2836      0
  7603    100 -104.1226 55.3220      0
  7604    100 -104.1202 55.3107      0
  7605    100 -104.1168 55.2956      0
  7606    100 -104.1145 55.2851      0
  7607    100 -104.1146 55.2855      0
  7608    100 -104.1145 55.2852      0
  7609    100 -104.1001 55.2188      0
  7610    100 -104.1144 55.2847      0
  7611    100 -104.1216 55.3179      0
  7612    100 -104.1218 55.3188      0
  7613    100 -104.1214 55.3168      0
  7614    100 -104.1167 55.2956      0
  7615    100 -104.1300 55.3568      0
  7616    100 -104.1302 55.3579      0
  7617    100 -104.1297 55.3557      0
  7618    100 -104.1305 55.3594      0
  7619    100 -104.1310 55.3616      0
  7620    100 -104.1307 55.3600      0
  7621    100 -104.1295 55.3545      0
  7622    100 -104.1292 55.3536      0
  7623    100 -104.1228 55.3239      0
  7624    100 -104.1280 55.3482      0
  7625    100 -104.1311 55.3617      0
  7626    100 -104.1289 55.3520      0
  7627    100 -104.1283 55.3494      0
  7628    100 -104.1287 55.3515      0
  7629    100 -104.1250 55.3342      0
  7630    100 -104.1215 55.3182      0
  7631    100 -104.1285 55.3504      0
  7632    100 -104.1310 55.3618      0
  7633    100 -104.1231 55.3262      0
  7634    100 -104.1225 55.3235      0
  7635    100 -104.1234 55.3277      0
  7636    100 -104.1226 55.3240      0
  7637    100 -104.1309 55.3616      0
  7638    100 -104.1235 55.3282      0
  7639    100 -104.1234 55.3278      0
  7640    100 -104.1239 55.3299      0
  7641    100 -104.1225 55.3233      0
  7642    100 -104.1230 55.3256      0
  7643    100 -104.1214 55.3181      0
  7644    100 -104.1308 55.3618      0
  7645    100 -104.1245 55.3331      0
  7646    100 -104.1214 55.3189      0
  7647    100 -104.1222 55.3226      0
  7648    100 -104.1216 55.3199      0
  7649    100 -104.1307 55.3617      0
  7650    100 -104.1274 55.3468      0
  7651    100 -104.1307 55.3619      0
  7652    100 -104.1270 55.3451      0
  7653    100 -104.1265 55.3428      0
  7654    100 -104.1220 55.3225      0
  7655    100 -104.1204 55.3154      0
  7656    100 -104.1205 55.3155      0
  7657    100 -104.1205 55.3158      0
  7658    100 -104.1306 55.3617      0
  7659    100 -104.1221 55.3230      0
  7660    100 -104.1314 55.3658      0
  7661    100 -104.1229 55.3273      0
  7662    100 -104.1137 55.2851      0
  7663    100 -104.1221 55.3235      0
  7664    100 -104.1220 55.3231      0
  7665    100 -104.1090 55.2639      0
  7666    100 -104.1226 55.3263      0
  7667    100 -104.1540 55.4698      0
  7668    100 -104.1189 55.3095      0
  7669    100 -104.1094 55.2664      0
  7670    100 -104.1215 55.3217      0
  7671    100 -104.1279 55.3515      0
  7672    100 -104.1304 55.3626      0
  7673    100 -104.1210 55.3198      0
  7674    100 -104.1135 55.2853      0
  7675    100 -104.1225 55.3267      0
  7676    100 -104.1447 55.4282      0
  7677    100 -104.1303 55.3625      0
  7678    100 -104.1303 55.3630      0
  7679    100 -104.1310 55.3659      0
  7680    100 -104.1315 55.3683      0
  7681    100 -104.1309 55.3657      0
  7682    100 -104.1462 55.4358      0
  7683    100 -104.1308 55.3651      0
  7684    100 -104.1308 55.3653      0
  7685    100 -104.1193 55.3129      0
  7686    100 -104.1253 55.3402      0
  7687    100 -104.1198 55.3150      0
  7688    100 -104.1223 55.3265      0
  7690    100 -104.1308 55.3659      0
  7691    100 -104.1313 55.3683      0
  7692    100 -104.1220 55.3257      0
  7693    100 -104.1306 55.3651      0
  7694    100 -104.1307 55.3653      0
  7695    100 -104.1428 55.4207      0
  7696    100 -104.1187 55.3108      0
  7697    100 -104.1208 55.3201      0
  7698    100 -104.1307 55.3657      0
  7699    100 -104.1318 55.3704      0
  7700    100 -104.1197 55.3156      0
  7701    100 -104.1131 55.2852      0
  7702    100 -104.1324 55.3737      0
  7703    100 -104.1328 55.3759      0
  7704    100 -104.1332 55.3780      0
  7705    100 -104.1202 55.3183      0
  7706    100 -104.1337 55.3802      0
  7707    100 -104.1341 55.3823      0
  7708    100 -104.1505 55.4571      0
  7709    100 -104.1345 55.3845      0
  7710    100 -104.1371 55.3963      0
  7711    100 -104.1361 55.3917      0
  7712    100 -104.1485 55.4486      0
  7713    100 -104.1359 55.3909      0
  7714    100 -104.1351 55.3874      0
  7715    100 -104.1398 55.4092      0
  7716    100 -104.1389 55.4049      0
  7717    100 -104.1199 55.3183      0
  7718    100 -104.1127 55.2853      0
  7719    100 -104.1549 55.4785      0
  7720    100 -104.1474 55.4443      0
  7721    100 -104.1402 55.4114      0
  7722    100 -104.1296 55.3630      0
  7723    100 -104.1203 55.3207      0
  7724    100 -104.1292 55.3615      0
  7725    100 -104.1148 55.2953      0
  7726    100 -104.1191 55.3155      0
  7727    100 -104.1148 55.2956      0
  7728    100 -104.1149 55.2958      0
  7729    100 -104.1292 55.3615      0
  7730    100 -104.1465 55.4406      0
  7731    100 -104.1153 55.2981      0
  7732    100 -104.1156 55.2993      0
  7733    100 -104.1279 55.3558      0
  7734    100 -104.1160 55.3014      0
  7735    100 -104.1162 55.3023      0
  7736    100 -104.1174 55.3082      0
  7737    100 -104.1163 55.3031      0
  7738    100 -104.1166 55.3045      0
  7739    100 -104.1168 55.3054      0
  7740    100 -104.1374 55.3995      0
  7741    100 -104.1171 55.3066      0
  7742    100 -104.1172 55.3071      0
  7743    100 -104.1273 55.3537      0
  7744    100 -104.1198 55.3195      0
  7745    100 -104.1173 55.3081      0
  7746    100 -104.1211 55.3257      0
  7747    100 -104.1100 55.2750      0
  7748    100 -104.1216 55.3279      0
  7749    100 -104.1217 55.3284      0
  7750    100 -104.1220 55.3300      0
  7751    100 -104.1099 55.2749      0
  7752    100 -104.1120 55.2853      0
  7753    100 -104.1199 55.3214      0
  7754    100 -104.1175 55.3109      0
  7755    100 -104.1209 55.3266      0
  7756    100 -104.1283 55.3612      0
  7757    100 -104.1208 55.3271      0
  7758    100 -104.1198 55.3226      0
  7759    100 -104.1196 55.3218      0
  7760    100 -104.1187 55.3174      0
  7761    100 -104.1117 55.2854      0
  7762    100 -104.1053 55.2563      0
  7763    100 -104.1042 55.2511      0
  7764    100 -104.1031 55.2468      0
  7765    100 -104.1180 55.3152      0
  7766    100 -104.1181 55.3157      0
  7767    100 -104.1205 55.3270      0
  7768    100 -104.1076 55.2685      0
  7769    100 -104.1287 55.3655      0
  7770    100 -104.1187 55.3196      0
  7771    100 -104.0971 55.2209      0
  7772    100 -104.1157 55.3067      0
  7773    100 -104.1189 55.3215      0
  7774    100 -104.1285 55.3654      0
  7775    100 -104.1200 55.3267      0
  7776    100 -104.1109 55.2854      0
  7777    100 -104.1176 55.3158      0
  7778    100 -104.1132 55.2959      0
  7779    100 -104.1158 55.3083      0
  7780    100 -104.1103 55.2831      0
  7781    100 -104.1108 55.2854      0
  7782    100 -104.1149 55.3046      0
  7783    100 -104.1129 55.2958      0
  7784    100 -104.1134 55.2982      0
  7785    100 -104.1155 55.3081      0
  7786    100 -104.1275 55.3631      0
  7787    100 -104.1197 55.3271      0
  7788    100 -104.1143 55.3025      0
  7789    100 -104.1259 55.3560      0
  7790    100 -104.1157 55.3090      0
  7791    100 -104.1270 55.3607      0
  7792    100 -104.1161 55.3110      0
  7793    100 -104.1176 55.3190      0
  7794    100 -104.1565 55.4957      0
  7795    100 -104.1175 55.3174      0
  7796    100 -104.1177 55.3184      0
  7797    100 -104.1165 55.3132      0
  7798    100 -104.1179 55.3194      0
  7799    100 -104.1242 55.3485      0
  7800    100 -104.1188 55.3237      0
  7801    100 -104.1263 55.3579      0
  7802    100 -104.1247 55.3506      0
  7803    100 -104.1169 55.3152      0
  7804    100 -104.1225 55.3410      0
  7805    100 -104.1185 55.3226      0
  7806    100 -104.1186 55.3232      0
  7807    100 -104.1046 55.2589      0
  7808    100 -104.1253 55.3538      0
  7809    100 -104.1249 55.3517      0
  7810    100 -104.1196 55.3274      0
  7811    100 -104.1235 55.3455      0
  7812    100 -104.1235 55.3455      0
  7813    100 -104.1194 55.3268      0
  7814    100 -104.1230 55.3432      0
  7815    100 -104.1193 55.3265      0
  7816    100 -104.1216 55.3368      0
  7817    100 -104.1217 55.3377      0
  7818    100 -104.1219 55.3384      0
  7819    100 -104.1218 55.3382      0
  7820    100 -104.1189 55.3249      0
  7821    100 -104.1237 55.3469      0
  7822    100 -104.1210 55.3345      0
  7823    100 -104.1071 55.2705      0
  7824    100 -104.1192 55.3259      0
  7825    100 -104.1126 55.2959      0
  7826    100 -104.1196 55.3279      0
  7827    100 -104.1202 55.3310      0
  7828    100 -104.1045 55.2591      0
  7829    100 -104.1200 55.3302      0
  7830    100 -104.1204 55.3319      0
  7831    100 -104.1147 55.3058      0
  7832    100 -104.1164 55.3164      0
  7833    100 -104.1050 55.2642      0
  7834    100 -104.1659 55.5426      0
  7835    100 -104.1160 55.3153      0
  7836    100 -104.1164 55.3187      0
  7837    100 -104.1058 55.2685      0
  7838    100 -104.1162 55.3165      0
  7839    100 -104.1066 55.2727      0
  7840    100 -104.1140 55.3068      0
  7841    100 -104.1066 55.2728      0
  7842    100 -104.1135 55.3047      0
  7843    100 -104.1267 55.3652      0
  7844    100 -104.1165 55.3185      0
  7845    100 -104.1046 55.2642      0
  7846    100 -104.1237 55.3518      0
  7847    100 -104.1101 55.2898      0
  7848    100 -104.1054 55.2685      0
  7849    100 -104.1089 55.2845      0
  7850    100 -104.1112 55.2960      0
  7851    100 -104.1115 55.2960      0
  7852    100 -104.1113 55.2959      0
  7853    100 -104.1114 55.2962      0
  7854    100 -104.1091 55.2857      0
  7855    100 -104.1090 55.2853      0
  7856    100 -104.1060 55.2714      0
  7857    100 -104.1182 55.3275      0
  7858    100 -104.1118 55.2983      0
  7859    100 -104.1128 55.3026      0
  7860    100 -104.1129 55.3033      0
  7861    100 -104.1121 55.2997      0
  7862    100 -104.1125 55.3016      0
  7863    100 -104.1047 55.2658      0
  7864    100 -104.1159 55.3172      0
  7865    100 -104.1159 55.3175      0
  7866    100 -104.1033 55.2597      0
  7867    100 -104.1050 55.2674      0
  7868    100 -104.1158 55.3173      0
  7869    100 -104.1058 55.2714      0
  7870    100 -104.1130 55.3042      0
  7871    100 -104.1161 55.3186      0
  7872    100 -104.1201 55.3369      0
  7873    100 -104.1190 55.3320      0
  7874    100 -104.1222 55.3470      0
  7875    100 -104.1044 55.2655      0
  7876    100 -104.1226 55.3487      0
  7877    100 -104.1057 55.2715      0
  7878    100 -104.1194 55.3346      0
  7879    100 -104.1032 55.2601      0
  7880    100 -104.1048 55.2675      0
  7881    100 -104.1057 55.2717      0
  7882    100 -104.1218 55.3454      0
  7883    100 -104.1218 55.3455      0
  7884    100 -104.1213 55.3433      0
  7885    100 -104.1176 55.3266      0
  7886    100 -104.1056 55.2716      0
  7887    100 -104.1056 55.2718      0
  7888    100 -104.1055 55.2715      0
  7889    100 -104.1141 55.3111      0
  7890    100 -104.1184 55.3310      0
  7891    100 -104.1053 55.2716      0
  7892    100 -104.1257 55.3648      0
  7893    100 -104.1128 55.3058      0
  7894    100 -104.1054 55.2716      0
  7895    100 -104.1149 55.3160      0
  7896    100 -104.1148 55.3160      0
  7897    100 -104.1165 55.3239      0
  7898    100 -104.1033 55.2631      0
  7899    100 -104.1171 55.3267      0
  7900    100 -104.1051 55.2717      0
  7901    100 -104.1150 55.3174      0
  7902    100 -104.1162 55.3228      0
  7903    100 -104.1015 55.2553      0
  7904    100 -104.1032 55.2632      0
  7905    100 -104.1034 55.2643      0
  7906    100 -104.1045 55.2698      0
  7907    100 -104.1103 55.2962      0
  7908    100 -104.1147 55.3167      0
  7909    100 -104.1046 55.2704      0
  7910    100 -104.1042 55.2686      0
  7911    100 -104.1079 55.2856      0
  7912    100 -104.1044 55.2697      0
  7913    100 -104.1248 55.3633      0
  7914    100 -104.0709 55.1152      0
  7915    100 -104.1045 55.2705      0
  7916    100 -104.1124 55.3070      0
  7917    100 -104.1015 55.2571      0
  7918    100 -104.1144 55.3166      0
  7919    100 -104.0899 55.2043      0
  7920    100 -104.1025 55.2622      0
  7921    100 -104.1021 55.2605      0
  7922    100 -104.1076 55.2859      0
  7923    100 -104.1024 55.2623      0
  7924    100 -104.1112 55.3027      0
  7925    100 -104.0930 55.2193      0
  7926    100 -104.1074 55.2855      0
  7927    100 -104.1116 55.3048      0
  7928    100 -104.1005 55.2538      0
  7929    100 -104.0981 55.2428      0
  7930    100 -104.0937 55.2226      0
  7931    100 -104.0990 55.2470      0
  7932    100 -104.0985 55.2449      0
  7933    100 -104.1020 55.2608      0
  7934    100 -104.1098 55.2964      0
  7935    100 -104.0944 55.2257      0
  7936    100 -104.0974 55.2397      0
  7937    100 -104.0933 55.2208      0
  7938    100 -104.0995 55.2492      0
  7939    100 -104.1233 55.3584      0
  7940    100 -104.0966 55.2361      0
  7941    100 -104.0999 55.2514      0
  7942    100 -104.1009 55.2556      0
  7943    100 -104.1231 55.3579      0
  7944    100 -104.1290 55.3848      0
  7945    100 -104.1145 55.3183      0
  7946    100 -104.1227 55.3562      0
  7947    100 -104.0951 55.2295      0
  7948    100 -104.1218 55.3520      0
  7949    100 -104.1225 55.3552      0
  7950    100 -104.1223 55.3541      0
  7951    100 -104.1211 55.3488      0
  7952    100 -104.1215 55.3509      0
  7953    100 -104.1221 55.3532      0
  7954    100 -104.1011 55.2573      0
  7955    100 -104.1290 55.3848      0
  7956    100 -104.1007 55.2551      0
  7957    100 -104.0998 55.2514      0
  7958    100 -104.1205 55.3465      0
  7959    100 -104.1013 55.2583      0
  7960    100 -104.1204 55.3457      0
  7961    100 -104.1296 55.3879      0
  7962    100 -104.1244 55.3645      0
  7963    100 -104.1009 55.2567      0
  7964    100 -104.1015 55.2592      0
  7965    100 -104.1016 55.2608      0
  7966    100 -104.1018 55.2608      0
  7967    100 -104.1018 55.2607      0
  7968    100 -104.1172 55.3317      0
  7969    100 -104.1202 55.3454      0
  7970    100 -104.1012 55.2583      0
  7971    100 -104.1186 55.3383      0
  7972    100 -104.1193 55.3413      0
  7973    100 -104.1188 55.3392      0
  7974    100 -104.1183 55.3371      0
  7975    100 -104.1014 55.2594      0
  7976    100 -104.1137 55.3160      0
  7977    100 -104.1178 55.3347      0
  7978    100 -104.1018 55.2611      0
  7979    100 -104.1017 55.2609      0
  7980    100 -104.1197 55.3434      0
  7981    100 -104.1199 55.3445      0
  7982    100 -104.1158 55.3261      0
  7983    100 -104.1240 55.3635      0
  7984    100 -104.1231 55.3593      0
  7985    100 -104.1240 55.3639      0
  7986    100 -104.1159 55.3271      0
  7987    100 -104.1006 55.2571      0
  7988    100 -104.1240 55.3646      0
  7989    100 -104.1241 55.3652      0
  7990    100 -104.1240 55.3646      0
  7991    100 -104.1158 55.3271      0
  7992    100 -104.1519 55.4918      0
  7993    100 -104.1107 55.3038      0
  7994    100 -104.1167 55.3315      0
  7995    100 -104.1014 55.2612      0
  7996    100 -104.1001 55.2554      0
  7997    100 -104.1035 55.2723      0
  7998    100 -104.1092 55.2985      0
  7999    100 -104.0771 55.1509      0
  8000    100 -104.1068 55.2858      0
  8001    100 -104.1104 55.3049      0
  8002    100 -104.1106 55.3060      0
  8003    100 -104.1109 55.3071      0
  8004    100 -104.1113 55.3093      0
  8005    100 -104.1117 55.3113      0
  8006    100 -104.1096 55.3018      0
  8007    100 -104.1121 55.3135      0
  8008    100 -104.1098 55.3028      0
  8009    100 -104.1069 55.2900      0
  8010    100 -104.1156 55.3306      0
  8011    100 -104.1134 55.3210      0
  8012    100 -104.1249 55.3741      0
  8013    100 -104.1119 55.3147      0
  8014    100 -104.1187 55.3457      0
  8015    100 -104.1009 55.2644      0
  8016    100 -104.1125 55.3178      0
  8017    100 -104.1267 55.3831      0
  8018    100 -104.1002 55.2617      0
  8019    100 -104.1090 55.3019      0
  8020    100 -104.1285 55.3914      0
  8021    100 -104.1147 55.3284      0
  8022    100 -104.1185 55.3457      0
  8023    100 -104.1282 55.3903      0
  8024    100 -104.0991 55.2570      0
  8025    100 -104.1146 55.3282      0
  8026    100 -104.1302 55.4000      0
  8027    100 -104.1001 55.2620      0
  8028    100 -104.1159 55.3348      0
  8029    100 -104.1118 55.3161      0
  8030    100 -104.1211 55.3585      0
  8031    100 -104.1221 55.3636      0
  8032    100 -104.1142 55.3280      0
  8033    100 -104.1152 55.3327      0
  8034    100 -104.1049 55.2856      0
  8035    100 -104.1140 55.3277      0
  8036    100 -104.1050 55.2863      0
  8037    100 -104.1136 55.3268      0
  8038    100 -104.1133 55.3255      0
  8039    100 -104.1244 55.3763      0
  8040    100 -104.1148 55.3327      0
  8041    100 -104.1083 55.3029      0
  8042    100 -104.1188 55.3511      0
  8043    100 -104.1008 55.2688      0
  8044    100 -104.1188 55.3522      0
  8045    100 -104.1212 55.3633      0
  8046    100 -104.1107 55.3151      0
  8047    100 -104.1099 55.3114      0
  8048    100 -104.1043 55.2862      0
  8049    100 -104.1126 55.3242      0
  8050    100 -104.1088 55.3072      0
  8051    100 -104.0991 55.2627      0
  8052    100 -104.0989 55.2627      0
  8053    100 -104.1012 55.2734      0
  8054    100 -104.1063 55.2966      0
  8055    100 -104.1051 55.2915      0
  8056    100 -104.1120 55.3232      0
  8057    100 -104.1206 55.3629      0
  8058    100 -104.1193 55.3579      0
  8059    100 -104.0952 55.2473      0
  8060    100 -104.1190 55.3566      0
  8061    100 -104.1188 55.3555      0
  8062    100 -104.1185 55.3544      0
  8063    100 -104.0957 55.2495      0
  8064    100 -104.1183 55.3534      0
  8065    100 -104.1099 55.3148      0
  8066    100 -104.0961 55.2517      0
  8067    100 -104.1173 55.3488      0
  8068    100 -104.0966 55.2541      0
  8069    100 -104.0972 55.2573      0
  8070    100 -104.0968 55.2556      0
  8071    100 -104.1156 55.3416      0
  8072    100 -104.0973 55.2579      0
  8073    100 -104.1136 55.3328      0
  8074    100 -104.1146 55.3373      0
  8075    100 -104.1144 55.3363      0
  8076    100 -104.1162 55.3448      0
  8077    100 -104.1100 55.3163      0
  8078    100 -104.1101 55.3168      0
  8079    100 -104.1494 55.4963      0
  8080    100 -104.1102 55.3173      0
  8081    100 -104.1126 55.3285      0
  8082    100 -104.1093 55.3133      0
  8083    100 -104.1108 55.3200      0
  8084    100 -104.1126 55.3286      0
  8085    100 -104.1046 55.2920      0
  8086    100 -104.1138 55.3340      0
  8087    100 -104.1140 55.3350      0
  8088    100 -104.1164 55.3459      0
  8089    100 -104.1126 55.3289      0
  8090    100 -104.1200 55.3627      0
  8091    100 -104.1115 55.3243      0
  8092    100 -104.1121 55.3269      0
  8093    100 -104.1032 55.2865      0
  8094    100 -104.1054 55.2967      0
  8095    100 -104.1054 55.2967      0
  8096    100 -104.1067 55.3028      0
  8097    100 -104.1110 55.3232      0
  8098    100 -104.1097 55.3172      0
  8099    100 -104.1159 55.3459      0
  8100    100 -104.1057 55.2999      0
  8101    100 -104.1027 55.2860      0
  8102    100 -104.0979 55.2637      0
  8103    100 -104.1116 55.3270      0
  8104    100 -104.1116 55.3270      0
  8105    100 -104.1110 55.3243      0
  8106    100 -104.1110 55.3243      0
  8107    100 -104.0977 55.2637      0
  8108    100 -104.1111 55.3249      0
  8109    100 -104.1109 55.3243      0
  8110    100 -104.1100 55.3201      0
  8111    100 -104.1110 55.3249      0
  8112    100 -104.1027 55.2869      0
  8113    100 -104.1109 55.3246      0
  8114    100 -104.1024 55.2861      0
  8115    100 -104.1080 55.3115      0
  8116    100 -104.1064 55.3041      0
  8117    100 -104.1091 55.3163      0
  8118    100 -104.1108 55.3246      0
  8119    100 -104.1108 55.3243      0
  8120    100 -104.1127 55.3329      0
  8121    100 -104.1092 55.3170      0
  8122    100 -104.1107 55.3243      0
  8123    100 -104.1106 55.3241      0
  8124    100 -104.1085 55.3149      0
  8125    100 -104.1120 55.3308      0
  8126    100 -104.1105 55.3241      0
  8127    100 -104.1105 55.3239      0
  8128    100 -104.0929 55.2431      0
  8129    100 -104.1113 55.3277      0
  8130    100 -104.1105 55.3244      0
  8131    100 -104.1105 55.3244      0
  8132    100 -104.1103 55.3233      0
  8133    100 -104.1114 55.3287      0
  8134    100 -104.1104 55.3239      0
  8135    100 -104.1105 55.3244      0
  8136    100 -104.1112 55.3277      0
  8137    100 -104.1095 55.3202      0
  8138    100 -104.1114 55.3287      0
  8139    100 -104.1100 55.3225      0
  8140    100 -104.1196 55.3663      0
  8141    100 -104.1102 55.3232      0
  8142    100 -104.1190 55.3637      0
  8143    100 -104.1071 55.3094      0
  8144    100 -104.1095 55.3202      0
  8145    100 -104.1201 55.3691      0
  8146    100 -104.0973 55.2647      0
  8147    100 -104.1114 55.3296      0
  8148    100 -104.1207 55.3723      0
  8149    100 -104.1126 55.3351      0
  8150    100 -104.1021 55.2871      0
  8151    100 -104.1042 55.2968      0
  8152    100 -104.1042 55.2969      0
  8153    100 -104.1097 55.3220      0
  8154    100 -104.1045 55.2988      0
  8155    100 -104.1099 55.3232      0
  8156    100 -104.1098 55.3226      0
  8157    100 -104.1041 55.2970      0
  8158    100 -104.1098 55.3232      0
  8159    100 -104.1096 55.3219      0
  8160    100 -104.1097 55.3226      0
  8161    100 -104.1064 55.3074      0
  8162    100 -104.1040 55.2969      0
  8163    100 -104.1058 55.3053      0
  8164    100 -104.1126 55.3364      0
  8165    100 -104.1090 55.3202      0
  8166    100 -104.1089 55.3200      0
  8167    100 -104.1082 55.3168      0
  8168    100 -104.1083 55.3173      0
  8169    100 -104.1096 55.3231      0
  8170    100 -104.1081 55.3164      0
  8171    100 -104.1081 55.3163      0
  8172    100 -104.0778 55.1771      0
  8173    100 -104.1088 55.3200      0
  8174    100 -104.1218 55.3795      0
  8175    100 -104.1146 55.3464      0
  8176    100 -104.1017 55.2875      0
  8177    100 -104.1079 55.3159      0
  8178    100 -104.1087 55.3194      0
  8179    100 -104.1080 55.3163      0
  8180    100 -104.1094 55.3225      0
  8181    100 -104.0809 55.1918      0
  8182    100 -104.1095 55.3231      0
  8183    100 -104.1084 55.3183      0
  8184    100 -104.1037 55.2966      0
  8185    100 -104.1016 55.2874      0
  8186    100 -104.0986 55.2733      0
  8187    100 -104.1086 55.3193      0
  8188    100 -104.1245 55.3925      0
  8189    100 -104.1083 55.3179      0
  8190    100 -104.1078 55.3157      0
  8191    100 -104.1082 55.3178      0
  8192    100 -104.1039 55.2980      0
  8193    100 -104.1079 55.3164      0
  8194    100 -104.1035 55.2965      0
  8195    100 -104.1078 55.3164      0
  8196    100 -104.1077 55.3159      0
  8197    100 -104.1034 55.2969      0
  8198    100 -104.1498 55.5087      0
  8199    100 -104.1066 55.3116      0
  8200    100 -104.1141 55.3461      0
  8201    100 -104.1077 55.3168      0
  8202    100 -104.1078 55.3172      0
  8203    100 -104.1077 55.3167      0
  8204    100 -104.1021 55.2914      0
  8205    100 -104.1074 55.3153      0
  8206    100 -104.1076 55.3162      0
  8207    100 -104.1076 55.3164      0
  8208    100 -104.1106 55.3301      0
  8209    100 -104.1045 55.3026      0
  8210    100 -104.1034 55.2973      0
  8211    100 -104.1013 55.2879      0
  8212    100 -104.1083 55.3199      0
  8213    100 -104.1163 55.3568      0
  8215    100 -104.1104 55.3300      0
  8216    100 -104.1031 55.2969      0
  8217    100 -104.1268 55.4056      0
  8218    100 -104.0961 55.2648      0
  8219    100 -104.1064 55.3123      0
  8220    100 -104.1010 55.2880      0
  8221    100 -104.1069 55.3150      0
  8222    100 -104.1031 55.2969      0
  8223    100 -104.1165 55.3589      0
  8224    100 -104.1065 55.3134      0
  8225    100 -104.1030 55.2970      0
  8226    100 -104.1072 55.3165      0
  8227    100 -104.1028 55.2966      0
  8228    100 -104.1069 55.3154      0
  8229    100 -104.1029 55.2972      0
  8230    100 -104.1102 55.3309      0
  8231    100 -104.1185 55.3692      0
  8232    100 -104.0960 55.2658      0
  8233    100 -104.1060 55.3117      0
  8234    100 -104.1099 55.3299      0
  8235    100 -104.1031 55.2989      0
  8236    100 -104.1027 55.2969      0
  8237    100 -104.1008 55.2886      0
  8238    100 -104.0957 55.2659      0
  8239    100 -104.1028 55.2980      0
  8240    100 -104.1069 55.3165      0
  8241    100 -104.1065 55.3148      0
  8242    100 -104.1025 55.2968      0
  8243    100 -104.1124 55.3421      0
  8244    100 -104.1028 55.2981      0
